Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
26/09/1987,1987-1988,5,Barcelona,Athletic Club,0,1
26/09/1987,1987-1988,5,Real Sociedad,Español,4,0
26/09/1987,1987-1988,5,Real Madrid,Las Palmas,2,0
27/09/1987,1987-1988,5,Betis,Atlético de Madrid,0,1
27/09/1987,1987-1988,5,Zaragoza,Cádiz,2,0
27/09/1987,1987-1988,5,Logroñés,Mallorca,0,4
27/09/1987,1987-1988,5,Sporting de Gijón,Osasuna,0,0
27/09/1987,1987-1988,5,Celta de Vigo,Sabadell,0,0
27/09/1987,1987-1988,5,Valladolid,Sevilla,0,1
27/09/1987,1987-1988,5,Murcia,Valencia,0,2
3/10/1987,1987-1988,6,Atlético de Madrid,Barcelona,2,1
4/10/1987,1987-1988,6,Sabadell,Betis,0,6
4/10/1987,1987-1988,6,Mallorca,Celta de Vigo,1,1
4/10/1987,1987-1988,6,Las Palmas,Sporting de Gijón,1,4
4/10/1987,1987-1988,6,Cádiz,Logroñés,2,1
4/10/1987,1987-1988,6,Athletic Club,Murcia,3,2
4/10/1987,1987-1988,6,Valencia,Real Sociedad,0,3
4/10/1987,1987-1988,6,Sevilla,Real Madrid,1,3
4/10/1987,1987-1988,6,Español,Valladolid,0,1
4/10/1987,1987-1988,6,Osasuna,Zaragoza,0,1
17/10/1987,1987-1988,7,Real Sociedad,Athletic Club,4,1
17/10/1987,1987-1988,7,Real Madrid,Español,2,0
17/10/1987,1987-1988,7,Zaragoza,Las Palmas,1,2
18/10/1987,1987-1988,7,Murcia,Atlético de Madrid,0,1
18/10/1987,1987-1988,7,Osasuna,Cádiz,1,1
18/10/1987,1987-1988,7,Celta de Vigo,Logroñés,0,0
18/10/1987,1987-1988,7,Betis,Mallorca,1,3
18/10/1987,1987-1988,7,Barcelona,Sabadell,1,0
18/10/1987,1987-1988,7,Sporting de Gijón,Sevilla,0,2
18/10/1987,1987-1988,7,Valladolid,Valencia,1,0
24/10/1987,1987-1988,8,Athletic Club,Valladolid,0,1
25/10/1987,1987-1988,8,Mallorca,Barcelona,2,2
25/10/1987,1987-1988,8,Logroñés,Betis,1,1
25/10/1987,1987-1988,8,Cádiz,Celta de Vigo,1,4
25/10/1987,1987-1988,8,Español,Sporting de Gijón,2,1
25/10/1987,1987-1988,8,Sabadell,Murcia,0,2
25/10/1987,1987-1988,8,Las Palmas,Osasuna,1,2
25/10/1987,1987-1988,8,Atlético de Madrid,Real Sociedad,0,0
25/10/1987,1987-1988,8,Valencia,Real Madrid,0,4
25/10/1987,1987-1988,8,Sevilla,Zaragoza,1,8
31/10/1987,1987-1988,9,Real Madrid,Athletic Club,0,0
31/10/1987,1987-1988,9,Betis,Celta de Vigo,0,2
31/10/1987,1987-1988,9,Zaragoza,Español,1,2
1/11/1987,1987-1988,9,Valladolid,Atlético de Madrid,0,3
1/11/1987,1987-1988,9,Las Palmas,Cádiz,0,2
1/11/1987,1987-1988,9,Barcelona,Logroñés,1,0
1/11/1987,1987-1988,9,Murcia,Mallorca,3,3
1/11/1987,1987-1988,9,Real Sociedad,Sabadell,2,0
1/11/1987,1987-1988,9,Osasuna,Sevilla,2,0
1/11/1987,1987-1988,9,Sporting de Gijón,Valencia,1,1
7/11/1987,1987-1988,10,Atlético de Madrid,Real Madrid,4,0
8/11/1987,1987-1988,10,Celta de Vigo,Barcelona,0,2
8/11/1987,1987-1988,10,Cádiz,Betis,2,3
8/11/1987,1987-1988,10,Athletic Club,Sporting de Gijón,2,2
8/11/1987,1987-1988,10,Sevilla,Las Palmas,2,1
8/11/1987,1987-1988,10,Logroñés,Murcia,3,2
8/11/1987,1987-1988,10,Español,Osasuna,0,0
8/11/1987,1987-1988,10,Mallorca,Real Sociedad,0,1
8/11/1987,1987-1988,10,Sabadell,Valladolid,0,0
8/11/1987,1987-1988,10,Valencia,Zaragoza,2,2
21/11/1987,1987-1988,11,Barcelona,Betis,2,1
21/11/1987,1987-1988,11,Las Palmas,Español,2,1
22/11/1987,1987-1988,11,Zaragoza,Athletic Club,2,2
22/11/1987,1987-1988,11,Sporting de Gijón,Atlético de Madrid,2,1
22/11/1987,1987-1988,11,Sevilla,Cádiz,0,1
22/11/1987,1987-1988,11,Murcia,Celta de Vigo,0,2
22/11/1987,1987-1988,11,Real Sociedad,Logroñés,1,1
22/11/1987,1987-1988,11,Valladolid,Mallorca,2,0
22/11/1987,1987-1988,11,Real Madrid,Sabadell,2,0
22/11/1987,1987-1988,11,Osasuna,Valencia,0,1
28/11/1987,1987-1988,12,Atlético de Madrid,Zaragoza,2,2
29/11/1987,1987-1988,12,Cádiz,Barcelona,1,3
29/11/1987,1987-1988,12,Sabadell,Sporting de Gijón,0,3
29/11/1987,1987-1988,12,Valencia,Las Palmas,1,2
29/11/1987,1987-1988,12,Betis,Murcia,0,2
29/11/1987,1987-1988,12,Athletic Club,Osasuna,1,3
29/11/1987,1987-1988,12,Celta de Vigo,Real Sociedad,2,3
29/11/1987,1987-1988,12,Mallorca,Real Madrid,1,3
29/11/1987,1987-1988,12,Español,Sevilla,2,2
29/11/1987,1987-1988,12,Logroñés,Valladolid,0,1
5/12/1987,1987-1988,13,Español,Cádiz,1,1
6/12/1987,1987-1988,13,Las Palmas,Athletic Club,1,4
6/12/1987,1987-1988,13,Osasuna,Atlético de Madrid,1,3
6/12/1987,1987-1988,13,Murcia,Barcelona,1,4
6/12/1987,1987-1988,13,Real Sociedad,Betis,3,1
6/12/1987,1987-1988,13,Valladolid,Celta de Vigo,1,1
6/12/1987,1987-1988,13,Real Madrid,Logroñés,3,1
6/12/1987,1987-1988,13,Sporting de Gijón,Mallorca,0,2
6/12/1987,1987-1988,13,Zaragoza,Sabadell,2,1
6/12/1987,1987-1988,13,Sevilla,Valencia,1,1
12/12/1987,1987-1988,14,Barcelona,Real Sociedad,1,4
13/12/1987,1987-1988,14,Valencia,Español,1,3
13/12/1987,1987-1988,14,Logroñés,Sporting de Gijón,0,1
13/12/1987,1987-1988,14,Atlético de Madrid,Las Palmas,3,0
13/12/1987,1987-1988,14,Cádiz,Murcia,0,0
13/12/1987,1987-1988,14,Sabadell,Osasuna,0,0
13/12/1987,1987-1988,14,Celta de Vigo,Real Madrid,0,2
13/12/1987,1987-1988,14,Athletic Club,Sevilla,1,1
13/12/1987,1987-1988,14,Betis,Valladolid,0,1
13/12/1987,1987-1988,14,Mallorca,Zaragoza,0,1
20/12/1987,1987-1988,15,Español,Athletic Club,0,2
20/12/1987,1987-1988,15,Sevilla,Atlético de Madrid,1,0
20/12/1987,1987-1988,15,Valladolid,Barcelona,4,2
20/12/1987,1987-1988,15,Real Madrid,Betis,1,2
20/12/1987,1987-1988,15,Valencia,Cádiz,0,2
20/12/1987,1987-1988,15,Sporting de Gijón,Celta de Vigo,3,1
20/12/1987,1987-1988,15,Zaragoza,Logroñés,1,2
20/12/1987,1987-1988,15,Osasuna,Mallorca,1,2
20/12/1987,1987-1988,15,Real Sociedad,Murcia,2,1
20/12/1987,1987-1988,15,Las Palmas,Sabadell,1,2
2/01/1988,1987-1988,16,Barcelona,Real Madrid,1,2
3/01/1988,1987-1988,16,Atlético de Madrid,Español,2,0
3/01/1988,1987-1988,16,Betis,Sporting de Gijón,0,1
3/01/1988,1987-1988,16,Mallorca,Las Palmas,2,1
3/01/1988,1987-1988,16,Logroñés,Osasuna,0,2
3/01/1988,1987-1988,16,Cádiz,Real Sociedad,1,2
3/01/1988,1987-1988,16,Sabadell,Sevilla,0,2
3/01/1988,1987-1988,16,Athletic Club,Valencia,2,1
3/01/1988,1987-1988,16,Murcia,Valladolid,0,1
3/01/1988,1987-1988,16,Celta de Vigo,Zaragoza,1,1
9/01/1988,1987-1988,17,Sporting de Gijón,Barcelona,0,1
10/01/1988,1987-1988,17,Valencia,Atlético de Madrid,1,2
10/01/1988,1987-1988,17,Zaragoza,Betis,0,1
10/01/1988,1987-1988,17,Athletic Club,Cádiz,0,0
10/01/1988,1987-1988,17,Osasuna,Celta de Vigo,0,1
10/01/1988,1987-1988,17,Las Palmas,Logroñés,1,1
10/01/1988,1987-1988,17,Sevilla,Mallorca,0,1
10/01/1988,1987-1988,17,Real Madrid,Murcia,1,1
10/01/1988,1987-1988,17,Valladolid,Real Sociedad,0,1
10/01/1988,1987-1988,17,Español,Sabadell,2,2
16/01/1988,1987-1988,18,Celta de Vigo,Las Palmas,0,2
16/01/1988,1987-1988,18,Real Sociedad,Real Madrid,0,1
17/01/1988,1987-1988,18,Atlético de Madrid,Athletic Club,1,5
17/01/1988,1987-1988,18,Valladolid,Cádiz,0,1
17/01/1988,1987-1988,18,Mallorca,Español,0,3
17/01/1988,1987-1988,18,Murcia,Sporting de Gijón,1,1
17/01/1988,1987-1988,18,Betis,Osasuna,0,1
17/01/1988,1987-1988,18,Logroñés,Sevilla,0,2
17/01/1988,1987-1988,18,Sabadell,Valencia,1,2
17/01/1988,1987-1988,18,Barcelona,Zaragoza,1,1
23/01/1988,1987-1988,19,Athletic Club,Sabadell,1,3
24/01/1988,1987-1988,19,Cádiz,Atlético de Madrid,1,2
24/01/1988,1987-1988,19,Osasuna,Barcelona,1,0
24/01/1988,1987-1988,19,Las Palmas,Betis,1,1
24/01/1988,1987-1988,19,Sevilla,Celta de Vigo,0,2
24/01/1988,1987-1988,19,Español,Logroñés,1,2
24/01/1988,1987-1988,19,Valencia,Mallorca,3,2
24/01/1988,1987-1988,19,Zaragoza,Murcia,1,1
24/01/1988,1987-1988,19,Sporting de Gijón,Real Sociedad,0,3
24/01/1988,1987-1988,19,Real Madrid,Valladolid,2,0
30/01/1988,1987-1988,20,Sevilla,Betis,1,0
31/01/1988,1987-1988,20,Las Palmas,Barcelona,1,1
31/01/1988,1987-1988,20,Español,Celta de Vigo,0,3
31/01/1988,1987-1988,20,Valencia,Logroñés,1,2
31/01/1988,1987-1988,20,Athletic Club,Mallorca,1,0
31/01/1988,1987-1988,20,Osasuna,Murcia,0,1
31/01/1988,1987-1988,20,Cádiz,Real Madrid,0,4
31/01/1988,1987-1988,20,Atlético de Madrid,Sabadell,1,1
31/01/1988,1987-1988,20,Sporting de Gijón,Valladolid,0,2
13/04/1988,1987-1988,20,Zaragoza,Real Sociedad,1,2
6/02/1988,1987-1988,21,Murcia,Las Palmas,0,1
6/02/1988,1987-1988,21,Real Sociedad,Osasuna,2,1
7/02/1988,1987-1988,21,Logroñés,Athletic Club,0,1
7/02/1988,1987-1988,21,Mallorca,Atlético de Madrid,0,7
7/02/1988,1987-1988,21,Sabadell,Cádiz,2,3
7/02/1988,1987-1988,21,Betis,Español,1,4
7/02/1988,1987-1988,21,Real Madrid,Sporting de Gijón,2,1
7/02/1988,1987-1988,21,Barcelona,Sevilla,1,1
7/02/1988,1987-1988,21,Celta de Vigo,Valencia,0,2
7/02/1988,1987-1988,21,Valladolid,Zaragoza,1,1
10/02/1988,1987-1988,22,Español,Barcelona,2,3
10/02/1988,1987-1988,22,Valencia,Betis,0,2
10/02/1988,1987-1988,22,Athletic Club,Celta de Vigo,1,2
10/02/1988,1987-1988,22,Cádiz,Sporting de Gijón,0,3
10/02/1988,1987-1988,22,Atlético de Madrid,Logroñés,2,0
10/02/1988,1987-1988,22,Sevilla,Murcia,0,1
10/02/1988,1987-1988,22,Las Palmas,Real Sociedad,2,3
10/02/1988,1987-1988,22,Zaragoza,Real Madrid,1,2
10/02/1988,1987-1988,22,Osasuna,Valladolid,0,3
17/02/1988,1987-1988,22,Sabadell,Mallorca,0,2
13/02/1988,1987-1988,23,Real Madrid,Osasuna,1,2
14/02/1988,1987-1988,23,Betis,Athletic Club,0,2
14/02/1988,1987-1988,23,Celta de Vigo,Atlético de Madrid,1,2
14/02/1988,1987-1988,23,Mallorca,Cádiz,0,0
14/02/1988,1987-1988,23,Murcia,Español,0,1
14/02/1988,1987-1988,23,Valladolid,Las Palmas,0,4
14/02/1988,1987-1988,23,Logroñés,Sabadell,1,0
14/02/1988,1987-1988,23,Real Sociedad,Sevilla,0,1
14/02/1988,1987-1988,23,Barcelona,Valencia,1,1
14/02/1988,1987-1988,23,Sporting de Gijón,Zaragoza,0,2
20/02/1988,1987-1988,24,Athletic Club,Barcelona,2,1
21/02/1988,1987-1988,24,Atlético de Madrid,Betis,1,1
21/02/1988,1987-1988,24,Sabadell,Celta de Vigo,0,2
21/02/1988,1987-1988,24,Osasuna,Sporting de Gijón,0,1
21/02/1988,1987-1988,24,Mallorca,Logroñés,0,1
21/02/1988,1987-1988,24,Valencia,Murcia,0,0
21/02/1988,1987-1988,24,Español,Real Sociedad,0,1
21/02/1988,1987-1988,24,Las Palmas,Real Madrid,0,5
21/02/1988,1987-1988,24,Sevilla,Valladolid,0,0
21/02/1988,1987-1988,24,Cádiz,Zaragoza,1,1
27/02/1988,1987-1988,25,Barcelona,Atlético de Madrid,2,0
27/02/1988,1987-1988,25,Valladolid,Español,2,4
27/02/1988,1987-1988,25,Real Madrid,Sevilla,1,1
28/02/1988,1987-1988,25,Murcia,Athletic Club,2,1
28/02/1988,1987-1988,25,Logroñés,Cádiz,0,0
28/02/1988,1987-1988,25,Sporting de Gijón,Las Palmas,2,5
28/02/1988,1987-1988,25,Celta de Vigo,Mallorca,0,0
28/02/1988,1987-1988,25,Zaragoza,Osasuna,1,4
28/02/1988,1987-1988,25,Betis,Sabadell,1,2
28/02/1988,1987-1988,25,Real Sociedad,Valencia,1,0
5/03/1988,1987-1988,26,Athletic Club,Real Sociedad,1,0
6/03/1988,1987-1988,26,Sabadell,Barcelona,0,0
6/03/1988,1987-1988,26,Mallorca,Betis,0,1
6/03/1988,1987-1988,26,Logroñés,Celta de Vigo,0,0
6/03/1988,1987-1988,26,Sevilla,Sporting de Gijón,0,0
6/03/1988,1987-1988,26,Atlético de Madrid,Murcia,0,0
6/03/1988,1987-1988,26,Cádiz,Osasuna,1,1
6/03/1988,1987-1988,26,Español,Real Madrid,0,2
6/03/1988,1987-1988,26,Valencia,Valladolid,1,2
6/03/1988,1987-1988,26,Las Palmas,Zaragoza,3,1
9/03/1988,1987-1988,27,Valladolid,Athletic Club,0,1
9/03/1988,1987-1988,27,Celta de Vigo,Cádiz,2,1
9/03/1988,1987-1988,27,Sporting de Gijón,Español,3,1
9/03/1988,1987-1988,27,Osasuna,Las Palmas,2,0
9/03/1988,1987-1988,27,Betis,Logroñés,0,2
9/03/1988,1987-1988,27,Barcelona,Mallorca,0,1
9/03/1988,1987-1988,27,Murcia,Sabadell,0,0
9/03/1988,1987-1988,27,Zaragoza,Sevilla,1,1
9/03/1988,1987-1988,27,Real Madrid,Valencia,1,1
10/03/1988,1987-1988,27,Real Sociedad,Atlético de Madrid,2,0
12/03/1988,1987-1988,28,Logroñés,Barcelona,1,2
12/03/1988,1987-1988,28,Athletic Club,Real Madrid,0,5
12/03/1988,1987-1988,28,Español,Zaragoza,1,1
13/03/1988,1987-1988,28,Celta de Vigo,Betis,1,3
13/03/1988,1987-1988,28,Valencia,Sporting de Gijón,2,2
13/03/1988,1987-1988,28,Cádiz,Las Palmas,0,1
13/03/1988,1987-1988,28,Mallorca,Murcia,0,0
13/03/1988,1987-1988,28,Sevilla,Osasuna,3,1
13/03/1988,1987-1988,28,Sabadell,Real Sociedad,0,1
13/03/1988,1987-1988,28,Atlético de Madrid,Valladolid,0,0
20/03/1988,1987-1988,29,Sporting de Gijón,Athletic Club,1,1
20/03/1988,1987-1988,29,Real Madrid,Atlético de Madrid,3,1
20/03/1988,1987-1988,29,Betis,Cádiz,1,4
20/03/1988,1987-1988,29,Barcelona,Celta de Vigo,1,3
20/03/1988,1987-1988,29,Osasuna,Español,0,0
20/03/1988,1987-1988,29,Murcia,Logroñés,0,1
20/03/1988,1987-1988,29,Real Sociedad,Mallorca,1,1
20/03/1988,1987-1988,29,Valladolid,Sabadell,0,0
20/03/1988,1987-1988,29,Las Palmas,Sevilla,0,4
20/03/1988,1987-1988,29,Zaragoza,Valencia,3,1
26/03/1988,1987-1988,30,Betis,Barcelona,1,0
26/03/1988,1987-1988,30,Atlético de Madrid,Sporting de Gijón,0,2
26/03/1988,1987-1988,30,Logroñés,Real Sociedad,0,4
27/03/1988,1987-1988,30,Español,Las Palmas,2,0
27/03/1988,1987-1988,30,Celta de Vigo,Murcia,0,1
27/03/1988,1987-1988,30,Valencia,Osasuna,1,1
27/03/1988,1987-1988,30,Sabadell,Real Madrid,1,3
27/03/1988,1987-1988,30,Cádiz,Sevilla,1,2
27/03/1988,1987-1988,30,Mallorca,Valladolid,0,2
27/03/1988,1987-1988,30,Athletic Club,Zaragoza,1,1
2/04/1988,1987-1988,31,Real Sociedad,Celta de Vigo,0,2
2/04/1988,1987-1988,31,Sevilla,Español,2,3
2/04/1988,1987-1988,31,Real Madrid,Mallorca,2,0
3/04/1988,1987-1988,31,Osasuna,Athletic Club,1,2
3/04/1988,1987-1988,31,Zaragoza,Atlético de Madrid,0,2
3/04/1988,1987-1988,31,Murcia,Betis,0,0
3/04/1988,1987-1988,31,Barcelona,Cádiz,2,0
3/04/1988,1987-1988,31,Valladolid,Logroñés,0,1
3/04/1988,1987-1988,31,Sporting de Gijón,Sabadell,0,1
3/04/1988,1987-1988,31,Las Palmas,Valencia,1,3
9/04/1988,1987-1988,32,Athletic Club,Las Palmas,1,3
9/04/1988,1987-1988,32,Valencia,Sevilla,0,0
10/04/1988,1987-1988,32,Cádiz,Español,2,2
10/04/1988,1987-1988,32,Mallorca,Sporting de Gijón,1,2
10/04/1988,1987-1988,32,Barcelona,Murcia,0,0
10/04/1988,1987-1988,32,Atlético de Madrid,Osasuna,1,2
10/04/1988,1987-1988,32,Betis,Real Sociedad,2,3
10/04/1988,1987-1988,32,Logroñés,Real Madrid,0,2
10/04/1988,1987-1988,32,Celta de Vigo,Valladolid,0,0
10/04/1988,1987-1988,32,Sabadell,Zaragoza,2,1
16/04/1988,1987-1988,33,Real Madrid,Celta de Vigo,0,0
16/04/1988,1987-1988,33,Español,Valencia,0,2
17/04/1988,1987-1988,33,Sevilla,Athletic Club,1,2
17/04/1988,1987-1988,33,Las Palmas,Atlético de Madrid,0,1
17/04/1988,1987-1988,33,Real Sociedad,Barcelona,0,2
17/04/1988,1987-1988,33,Valladolid,Betis,0,1
17/04/1988,1987-1988,33,Murcia,Cádiz,2,5
17/04/1988,1987-1988,33,Sporting de Gijón,Logroñés,0,1
17/04/1988,1987-1988,33,Zaragoza,Mallorca,0,0
17/04/1988,1987-1988,33,Osasuna,Sabadell,0,0
23/04/1988,1987-1988,34,Athletic Club,Español,1,1
24/04/1988,1987-1988,34,Celta de Vigo,Sporting de Gijón,1,4
24/04/1988,1987-1988,34,Sabadell,Las Palmas,2,0
24/04/1988,1987-1988,34,Mallorca,Osasuna,0,1
24/04/1988,1987-1988,34,Murcia,Real Sociedad,1,0
24/04/1988,1987-1988,34,Betis,Real Madrid,0,6
24/04/1988,1987-1988,34,Atlético de Madrid,Sevilla,1,1
24/04/1988,1987-1988,34,Cádiz,Valencia,1,1
24/04/1988,1987-1988,34,Barcelona,Valladolid,1,1
24/04/1988,1987-1988,34,Logroñés,Zaragoza,0,1
30/04/1988,1987-1988,35,Español,Atlético de Madrid,1,1
30/04/1988,1987-1988,35,Real Madrid,Barcelona,0,2
1/05/1988,1987-1988,35,Valencia,Athletic Club,1,1
1/05/1988,1987-1988,35,Sporting de Gijón,Betis,0,2
1/05/1988,1987-1988,35,Real Sociedad,Cádiz,2,2
1/05/1988,1987-1988,35,Zaragoza,Celta de Vigo,1,1
1/05/1988,1987-1988,35,Osasuna,Logroñés,1,0
1/05/1988,1987-1988,35,Las Palmas,Mallorca,0,0
1/05/1988,1987-1988,35,Valladolid,Murcia,1,1
1/05/1988,1987-1988,35,Sevilla,Sabadell,1,2
7/05/1988,1987-1988,36,Logroñés,Las Palmas,2,0
7/05/1988,1987-1988,36,Atlético de Madrid,Valencia,4,3
8/05/1988,1987-1988,36,Cádiz,Athletic Club,0,0
8/05/1988,1987-1988,36,Sabadell,Español,1,1
8/05/1988,1987-1988,36,Barcelona,Sporting de Gijón,0,1
8/05/1988,1987-1988,36,Celta de Vigo,Osasuna,0,3
8/05/1988,1987-1988,36,Murcia,Real Madrid,1,3
8/05/1988,1987-1988,36,Mallorca,Sevilla,0,0
8/05/1988,1987-1988,36,Real Sociedad,Valladolid,1,0
8/05/1988,1987-1988,36,Betis,Zaragoza,1,3
14/05/1988,1987-1988,37,Athletic Club,Atlético de Madrid,0,1
14/05/1988,1987-1988,37,Zaragoza,Barcelona,2,4
14/05/1988,1987-1988,37,Español,Mallorca,0,3
14/05/1988,1987-1988,37,Real Madrid,Real Sociedad,2,2
15/05/1988,1987-1988,37,Osasuna,Betis,0,1
15/05/1988,1987-1988,37,Las Palmas,Celta de Vigo,1,0
15/05/1988,1987-1988,37,Sevilla,Logroñés,1,2
15/05/1988,1987-1988,37,Sporting de Gijón,Murcia,0,0
15/05/1988,1987-1988,37,Valencia,Sabadell,0,1
15/05/1988,1987-1988,37,Cádiz,Valladolid,0,1
3/09/1988,1988-1989,1,Sevilla,Athletic Club,0,3
3/09/1988,1988-1989,1,Español,Barcelona,0,2
3/09/1988,1988-1989,1,Atlético de Madrid,Logroñés,0,1
3/09/1988,1988-1989,1,Real Sociedad,Oviedo,0,1
4/09/1988,1988-1989,1,Sporting de Gijón,Betis,1,0
4/09/1988,1988-1989,1,Cádiz,Celta de Vigo,2,3
4/09/1988,1988-1989,1,CD Málaga,Murcia,0,1
4/09/1988,1988-1989,1,Osasuna,Real Madrid,2,2
4/09/1988,1988-1989,1,Elche,Valladolid,0,3
4/09/1988,1988-1989,1,Valencia,Zaragoza,0,0
10/09/1988,1988-1989,2,Murcia,Español,0,3
10/09/1988,1988-1989,2,Celta de Vigo,CD Málaga,2,2
10/09/1988,1988-1989,2,Valladolid,Valencia,0,1
11/09/1988,1988-1989,2,Athletic Club,Atlético de Madrid,1,0
11/09/1988,1988-1989,2,Logroñés,Cádiz,1,0
11/09/1988,1988-1989,2,Barcelona,Elche,3,0
11/09/1988,1988-1989,2,Real Madrid,Sporting de Gijón,2,2
11/09/1988,1988-1989,2,Zaragoza,Osasuna,0,3
11/09/1988,1988-1989,2,Betis,Real Sociedad,1,2
11/09/1988,1988-1989,2,Oviedo,Sevilla,1,2
17/09/1988,1988-1989,3,Valencia,Barcelona,1,1
17/09/1988,1988-1989,3,Osasuna,Valladolid,0,1
18/09/1988,1988-1989,3,Cádiz,Athletic Club,0,1
18/09/1988,1988-1989,3,Español,Celta de Vigo,0,0
18/09/1988,1988-1989,3,CD Málaga,Logroñés,0,1
18/09/1988,1988-1989,3,Elche,Murcia,1,0
18/09/1988,1988-1989,3,Real Sociedad,Real Madrid,2,2
18/09/1988,1988-1989,3,Betis,Oviedo,3,0
18/09/1988,1988-1989,3,Atlético de Madrid,Sevilla,1,4
18/09/1988,1988-1989,3,Sporting de Gijón,Zaragoza,1,1
24/09/1988,1988-1989,4,Barcelona,Osasuna,1,1
24/09/1988,1988-1989,4,Murcia,Valencia,0,3
25/09/1988,1988-1989,4,Oviedo,Atlético de Madrid,2,2
25/09/1988,1988-1989,4,Real Madrid,Betis,2,0
25/09/1988,1988-1989,4,Sevilla,Cádiz,0,0
25/09/1988,1988-1989,4,Celta de Vigo,Elche,1,0
25/09/1988,1988-1989,4,Logroñés,Español,0,2
25/09/1988,1988-1989,4,Valladolid,Sporting de Gijón,1,2
25/09/1988,1988-1989,4,Athletic Club,CD Málaga,1,1
25/09/1988,1988-1989,4,Zaragoza,Real Sociedad,1,2
1/10/1988,1988-1989,5,Español,Athletic Club,0,1
1/10/1988,1988-1989,5,Cádiz,Atlético de Madrid,0,3
1/10/1988,1988-1989,5,Valencia,Celta de Vigo,0,2
1/10/1988,1988-1989,5,Real Sociedad,Valladolid,0,2
2/10/1988,1988-1989,5,Sporting de Gijón,Barcelona,0,4
2/10/1988,1988-1989,5,Elche,Logroñés,1,2
2/10/1988,1988-1989,5,Osasuna,Murcia,1,6
2/10/1988,1988-1989,5,Real Madrid,Oviedo,3,1
2/10/1988,1988-1989,5,CD Málaga,Sevilla,1,1
2/10/1988,1988-1989,5,Betis,Zaragoza,1,2
8/10/1988,1988-1989,6,Barcelona,Real Sociedad,1,0
8/10/1988,1988-1989,6,Logroñés,Valencia,0,0
9/10/1988,1988-1989,6,Valladolid,Betis,1,0
9/10/1988,1988-1989,6,Oviedo,Cádiz,1,1
9/10/1988,1988-1989,6,Athletic Club,Elche,0,2
9/10/1988,1988-1989,6,Sevilla,Español,1,1
9/10/1988,1988-1989,6,Murcia,Sporting de Gijón,1,0
9/10/1988,1988-1989,6,Atlético de Madrid,CD Málaga,2,1
9/10/1988,1988-1989,6,Celta de Vigo,Osasuna,0,1
9/10/1988,1988-1989,6,Zaragoza,Real Madrid,0,4
15/10/1988,1988-1989,7,Valencia,Athletic Club,2,1
16/10/1988,1988-1989,7,Español,Atlético de Madrid,1,6
16/10/1988,1988-1989,7,Betis,Barcelona,0,3
16/10/1988,1988-1989,7,CD Málaga,Cádiz,1,0
16/10/1988,1988-1989,7,Sporting de Gijón,Celta de Vigo,1,2
16/10/1988,1988-1989,7,Osasuna,Logroñés,1,1
16/10/1988,1988-1989,7,Real Sociedad,Murcia,1,0
16/10/1988,1988-1989,7,Zaragoza,Oviedo,1,1
16/10/1988,1988-1989,7,Elche,Sevilla,1,4
16/10/1988,1988-1989,7,Real Madrid,Valladolid,1,0
22/10/1988,1988-1989,8,Barcelona,Real Madrid,2,3
23/10/1988,1988-1989,8,Murcia,Betis,0,3
23/10/1988,1988-1989,8,Atlético de Madrid,Elche,3,1
23/10/1988,1988-1989,8,Cádiz,Español,2,0
23/10/1988,1988-1989,8,Logroñés,Sporting de Gijón,0,3
23/10/1988,1988-1989,8,Oviedo,CD Málaga,1,1
23/10/1988,1988-1989,8,Athletic Club,Osasuna,0,1
23/10/1988,1988-1989,8,Sevilla,Valencia,0,1
23/10/1988,1988-1989,8,Valladolid,Zaragoza,0,2
18/05/1989,1988-1989,8,Celta de Vigo,Real Sociedad,2,4
29/10/1988,1988-1989,9,Valencia,Atlético de Madrid,0,2
30/10/1988,1988-1989,9,Sporting de Gijón,Athletic Club,4,1
30/10/1988,1988-1989,9,Zaragoza,Barcelona,0,1
30/10/1988,1988-1989,9,Elche,Cádiz,1,2
30/10/1988,1988-1989,9,Betis,Celta de Vigo,0,0
30/10/1988,1988-1989,9,Real Sociedad,Logroñés,1,1
30/10/1988,1988-1989,9,Español,CD Málaga,0,1
30/10/1988,1988-1989,9,Real Madrid,Murcia,3,0
30/10/1988,1988-1989,9,Valladolid,Oviedo,1,0
30/10/1988,1988-1989,9,Osasuna,Sevilla,0,1
5/11/1988,1988-1989,10,Athletic Club,Real Sociedad,0,1
6/11/1988,1988-1989,10,Logroñés,Betis,0,0
6/11/1988,1988-1989,10,CD Málaga,Elche,2,0
6/11/1988,1988-1989,10,Oviedo,Español,2,1
6/11/1988,1988-1989,10,Sevilla,Sporting de Gijón,0,0
6/11/1988,1988-1989,10,Atlético de Madrid,Osasuna,0,2
6/11/1988,1988-1989,10,Celta de Vigo,Real Madrid,1,4
6/11/1988,1988-1989,10,Cádiz,Valencia,2,1
6/11/1988,1988-1989,10,Barcelona,Valladolid,0,0
6/11/1988,1988-1989,10,Murcia,Zaragoza,1,2
19/11/1988,1988-1989,11,Real Madrid,Logroñés,1,0
20/11/1988,1988-1989,11,Betis,Athletic Club,1,1
20/11/1988,1988-1989,11,Sporting de Gijón,Atlético de Madrid,0,0
20/11/1988,1988-1989,11,Osasuna,Cádiz,1,1
20/11/1988,1988-1989,11,Zaragoza,Celta de Vigo,1,1
20/11/1988,1988-1989,11,Elche,Español,1,1
